Gene 1,Gene 2,Weight,Network group,Network,cluster
DPP10,DGKB,0.010501049,Co-expression,Thorrez-Schuit-2008,7
DPP10,FAM19A1,0.005154095,Co-expression,Thorrez-Schuit-2008,7
MMP16,MPPED2,0.011255422,Co-expression,Thorrez-Schuit-2008,7
MMP16,TSHZ3,0.008253742,Co-expression,Thorrez-Schuit-2008,7
CPNE6,HS3ST4,0.005985156,Co-expression,Thorrez-Schuit-2008,7
GRIA1,HS3ST4,0.00669059,Co-expression,Thorrez-Schuit-2008,7
GRIA1,FAM19A1,0.007008124,Co-expression,Thorrez-Schuit-2008,7
GRIA1,CPNE6,0.006483625,Co-expression,Thorrez-Schuit-2008,7
TCF4,MPPED2,0.014375973,Co-expression,Thorrez-Schuit-2008,7
TCF4,TSHZ3,0.012522491,Co-expression,Thorrez-Schuit-2008,7
CHN1,LRRTM3,0.010203225,Co-expression,Thorrez-Schuit-2008,7
CHN1,FAM19A1,0.005376193,Co-expression,Thorrez-Schuit-2008,7
CHN1,DPP10,0.004000667,Co-expression,Thorrez-Schuit-2008,7
CNIH2,FAM19A1,0.006176972,Co-expression,Thorrez-Schuit-2008,7
CNIH2,CPNE6,0.005522198,Co-expression,Thorrez-Schuit-2008,7
CNIH2,EPHA4,0.006566329,Co-expression,Thorrez-Schuit-2008,7
CNIH2,GRIA1,0.006400285,Co-expression,Thorrez-Schuit-2008,7
RIN1,FAM19A1,0.01275801,Co-expression,Thorrez-Schuit-2008,7
RIN1,CPNE6,0.011612737,Co-expression,Thorrez-Schuit-2008,7
TNIK,PCDH9,0.015213799,Co-expression,Thorrez-Schuit-2008,7
TNIK,LRRTM3,0.02792643,Co-expression,Thorrez-Schuit-2008,7
TNIK,DPP10,0.009896515,Co-expression,Thorrez-Schuit-2008,7
FYN,TSHZ3,0.007897146,Co-expression,Thorrez-Schuit-2008,7
FYN,TCF4,0.016342828,Co-expression,Thorrez-Schuit-2008,7
RBM28,SLIT3,0.009273315,Co-expression,Thorrez-Schuit-2008,7
PRKCA,ZBTB20,0.006403969,Co-expression,Akahoshi-Ishii-2011,7
CPNE6,ZBTB20,0.003048678,Co-expression,Akahoshi-Ishii-2011,7
CPNE6,PRKCA,0.004927452,Co-expression,Akahoshi-Ishii-2011,7
GRIA1,NR4A2,0.009300769,Co-expression,Akahoshi-Ishii-2011,7
GRIA1,ZBTB20,0.005831959,Co-expression,Akahoshi-Ishii-2011,7
GRIA1,CPNE6,0.003514341,Co-expression,Akahoshi-Ishii-2011,7
TCF4,ZBTB20,0.005182401,Co-expression,Akahoshi-Ishii-2011,7
TCF4,CPNE6,0.003518614,Co-expression,Akahoshi-Ishii-2011,7
TCF4,GRIA1,0.006678303,Co-expression,Akahoshi-Ishii-2011,7
CNIH2,ZBTB20,0.003936561,Co-expression,Akahoshi-Ishii-2011,7
CNIH2,PRKCA,0.006830295,Co-expression,Akahoshi-Ishii-2011,7
CNIH2,CPNE6,0.002894529,Co-expression,Akahoshi-Ishii-2011,7
CNIH2,GRIA1,0.005090878,Co-expression,Akahoshi-Ishii-2011,7
CNIH2,TCF4,0.004724628,Co-expression,Akahoshi-Ishii-2011,7
HOXB6,HOXB8,0.017704252,Co-expression,Akahoshi-Ishii-2011,7
SMARCD2,PRKCA,0.020787133,Co-expression,Akahoshi-Ishii-2011,7
SMARCD2,CPNE6,0.005953813,Co-expression,Akahoshi-Ishii-2011,7
ZBTB20,NR4A2,0.015253393,Co-expression,Hovatta-Barlow-2005,7
EPHA4,CPNE6,0.012040043,Co-expression,Hovatta-Barlow-2005,7
GRIA1,CPNE6,0.013708901,Co-expression,Hovatta-Barlow-2005,7
TCF4,PRKCA,0.009971932,Co-expression,Hovatta-Barlow-2005,7
CNIH2,CPNE6,0.005343865,Co-expression,Hovatta-Barlow-2005,7
CNIH2,EPHA4,0.01022011,Co-expression,Hovatta-Barlow-2005,7
CNIH2,GRIA1,0.01074658,Co-expression,Hovatta-Barlow-2005,7
ZBTB20,PTPRD,0.014204495,Co-expression,Boivin-Vidal-2012,7
GRIA1,MMP16,0.016217686,Co-expression,Boivin-Vidal-2012,7
TCF4,ZBTB20,0.009725962,Co-expression,Boivin-Vidal-2012,7
HOXB1,CACNG2,0.002558957,Co-expression,Boivin-Vidal-2012,7
TCF7L2,CACNG2,0.00266346,Co-expression,Boivin-Vidal-2012,7
PTPRD,PCDH9,0.013394958,Co-expression,Lattin-Sweet-2008,7
NLGN1,HS3ST4,0.011204341,Co-expression,Lattin-Sweet-2008,7
EPHA4,HS3ST4,0.011881334,Co-expression,Lattin-Sweet-2008,7
GRIA1,NRXN1,0.013624718,Co-expression,Lattin-Sweet-2008,7
GRIA1,CPNE6,0.00890168,Co-expression,Lattin-Sweet-2008,7
CHN1,HS3ST4,0.006508755,Co-expression,Lattin-Sweet-2008,7
CHN1,NLGN1,0.008449066,Co-expression,Lattin-Sweet-2008,7
CHN1,EPHA4,0.008850943,Co-expression,Lattin-Sweet-2008,7
CACNG2,PCDH9,0.010532838,Co-expression,Lattin-Sweet-2008,7
CACNG2,PTPRD,0.019085342,Co-expression,Lattin-Sweet-2008,7
CNIH2,HS3ST4,0.010247673,Co-expression,Lattin-Sweet-2008,7
CNIH2,EPHA4,0.015943168,Co-expression,Lattin-Sweet-2008,7
CNIH2,GRIA1,0.011614386,Co-expression,Lattin-Sweet-2008,7
CNIH2,CHN1,0.007428968,Co-expression,Lattin-Sweet-2008,7
TNIK,GRIA1,0.012275971,Co-expression,Lattin-Sweet-2008,7
WDR47,FAM19A1,0.008173634,Co-expression,Lattin-Sweet-2008,7
SYT13,TSHZ3,0.012862464,Co-expression,Lattin-Sweet-2008,7
ZC3H13,FYN,0.016257675,Co-expression,Lattin-Sweet-2008,7
TCF7L2,CNIH2,0.015383824,Co-expression,Lattin-Sweet-2008,7
ZBTB20,PTPRD,0.018841367,Co-expression,Peng-Stevenson-2013,7
MMP16,MPPED2,0.012713134,Co-expression,Peng-Stevenson-2013,7
GRIA1,ZBTB20,0.005380398,Co-expression,Peng-Stevenson-2013,7
CPNE6,MMP16,0.008285124,Co-expression,Schreiner-Scott-2009,7
TCF4,PTPRD,0.015322049,Co-expression,Schreiner-Scott-2009,7
GDF11,HOXA9,0.011926241,Co-expression,Schreiner-Scott-2009,7
HOXB6,HOXA9,0.012103142,Co-expression,Schreiner-Scott-2009,7
HOXB6,GDF11,0.009865847,Co-expression,Schreiner-Scott-2009,7
FYN,PRKCA,0.009800271,Co-expression,Schreiner-Scott-2009,7
PRKCA,NR4A2,0.015576049,Co-expression,Akerblad-Sigvardsson-2005,7
CPNE6,MMP16,0.004905585,Co-expression,Akerblad-Sigvardsson-2005,7
CNIH2,NR4A2,0.013398781,Co-expression,Akerblad-Sigvardsson-2005,7
ZBTB20,PTPRD,0.020618258,Co-expression,Hernandez-Novoa-Kovacs-2008,7
CNIH2,CACNG2,0.005773149,Co-expression,Hernandez-Novoa-Kovacs-2008,7
HOXA9,CNIH2,0.003789433,Co-expression,Hernandez-Novoa-Kovacs-2008,7
HOXA9,HOXB8,0.007831711,Co-expression,Hernandez-Novoa-Kovacs-2008,7
TCF7L2,PCSK5,0.021162393,Co-expression,Hernandez-Novoa-Kovacs-2008,7
LRRTM3,HS3ST4,0.008942785,Co-expression,Gallardo-Castrillon-2007,7
NRXN1,HS3ST4,0.006958665,Co-expression,Gallardo-Castrillon-2007,7
GRIA1,HS3ST4,0.001917809,Co-expression,Gallardo-Castrillon-2007,7
GRIA1,LRRTM3,0.008406646,Co-expression,Gallardo-Castrillon-2007,7
GRIA1,DPP10,0.004412124,Co-expression,Gallardo-Castrillon-2007,7
GRIA1,CPNE6,0.002139554,Co-expression,Gallardo-Castrillon-2007,7
CHN1,HS3ST4,0.00886469,Co-expression,Gallardo-Castrillon-2007,7
CHN1,GRIA1,0.008290739,Co-expression,Gallardo-Castrillon-2007,7
CACNG2,HS3ST4,0.009292162,Co-expression,Gallardo-Castrillon-2007,7
CACNG2,CPNE6,0.009679136,Co-expression,Gallardo-Castrillon-2007,7
CACNG2,GRIA1,0.00865624,Co-expression,Gallardo-Castrillon-2007,7
HOXA9,TSHZ3,0.015606451,Co-expression,Gallardo-Castrillon-2007,7
TNIK,HS3ST4,0.005746266,Co-expression,Gallardo-Castrillon-2007,7
WDR47,HS3ST4,0.007756882,Co-expression,Gallardo-Castrillon-2007,7
SYT13,HS3ST4,0.007178023,Co-expression,Gallardo-Castrillon-2007,7
GRIA1,PCDH9,0.005199596,Co-expression,Harris-Stevenson-2013,7
GRIA1,MPPED2,0.004498634,Co-expression,Harris-Stevenson-2013,7
GRIA1,LRRTM3,0.005628537,Co-expression,Harris-Stevenson-2013,7
GRIA1,DGKB,0.00724777,Co-expression,Harris-Stevenson-2013,7
PTPRS,PTPRD,0.016246451,Co-expression,Harris-Stevenson-2013,7
ZBTB20,PTPRD,0.010459835,Co-expression,Moggs-Orphanides-2004,7
TCF4,ZBTB20,0.003448512,Co-expression,Moggs-Orphanides-2004,7
GDF11,HOXB8,0.015330242,Co-expression,Moggs-Orphanides-2004,7
GDF11,HOXA9,0.013717567,Co-expression,Moggs-Orphanides-2004,7
CPNE6,MMP16,0.014259701,Co-expression,Rinn-Snyder-2004,7
CACNG2,CPNE6,0.009704765,Co-expression,Rinn-Snyder-2004,7
CNIH2,CPNE6,0.004740706,Co-expression,Rinn-Snyder-2004,7
RIN1,CHN1,0.006431516,Co-expression,Rinn-Snyder-2004,7
RIN1,CNIH2,0.007033967,Co-expression,Rinn-Snyder-2004,7
SYT13,NR4A2,0.012097259,Co-expression,Rinn-Snyder-2004,7
PCSK5,SLIT3,0.009941353,Co-expression,Andrechek-Nevins-2009,7
CHN1,MMP16,0.007298717,Co-expression,Andrechek-Nevins-2009,7
HOXA9,SLIT3,0.008080153,Co-expression,Andrechek-Nevins-2009,7
HOXA9,GRIA1,0.01721445,Co-expression,Andrechek-Nevins-2009,7
TCF4,ZBTB20,0.007649377,Co-expression,Stein-Gusterson-2004,7
GDF11,MMP16,0.011290544,Co-expression,Stein-Gusterson-2004,7
PTPRS,TCF4,0.005899362,Co-expression,Stein-Gusterson-2004,7
LRRTM3,CSMD3,0.007198499,Co-localization,Zhang-Hughes-2004,7
NLGN1,CSMD3,0.004910249,Co-localization,Zhang-Hughes-2004,7
DGKB,CSMD3,0.008328982,Co-localization,Zhang-Hughes-2004,7
DGKB,NLGN1,0.004384794,Co-localization,Zhang-Hughes-2004,7
ZEB2,DGKB,0.006555488,Co-localization,Zhang-Hughes-2004,7
DPP10,CSMD3,0.006032891,Co-localization,Zhang-Hughes-2004,7
DPP10,LRRTM3,0.022275936,Co-localization,Zhang-Hughes-2004,7
DPP10,NLGN1,0.005136437,Co-localization,Zhang-Hughes-2004,7
DPP10,DGKB,0.007448395,Co-localization,Zhang-Hughes-2004,7
NRXN1,CSMD3,0.002308066,Co-localization,Zhang-Hughes-2004,7
NRXN1,LRRTM3,0.004210108,Co-localization,Zhang-Hughes-2004,7
NRXN1,NLGN1,0.002163946,Co-localization,Zhang-Hughes-2004,7
NRXN1,DGKB,0.003184061,Co-localization,Zhang-Hughes-2004,7
NRXN1,DPP10,0.00387316,Co-localization,Zhang-Hughes-2004,7
MMP16,ZEB2,0.014254446,Co-localization,Zhang-Hughes-2004,7
GRIA1,CSMD3,0.004025422,Co-localization,Zhang-Hughes-2004,7
GRIA1,NLGN1,0.003758315,Co-localization,Zhang-Hughes-2004,7
GRIA1,DGKB,0.01168813,Co-localization,Zhang-Hughes-2004,7
GRIA1,NRXN1,0.00286612,Co-localization,Zhang-Hughes-2004,7
GDF11,MMP16,0.015333967,Co-localization,Zhang-Hughes-2004,7
HOXB6,HOXB8,0.037671376,Co-localization,Zhang-Hughes-2004,7
TNIK,NLGN1,0.004451806,Co-localization,Zhang-Hughes-2004,7
TNIK,NRXN1,0.003315257,Co-localization,Zhang-Hughes-2004,7
TCF7L2,EPHA4,0.018512065,Co-localization,Zhang-Hughes-2004,7
PTPRS,TSHZ3,0.021537943,Co-localization,Zhang-Hughes-2004,7
PTPRS,MMP16,0.015070606,Co-localization,Zhang-Hughes-2004,7
PTPRS,FYN,0.010007759,Co-localization,Zhang-Hughes-2004,7
PTPRS,WDR47,0.01859571,Co-localization,Zhang-Hughes-2004,7
NRXN1,PCDH9,0.005749425,Co-localization,Su-Hogenesch-2004,7
MMP16,TSHZ3,0.027305752,Co-localization,Su-Hogenesch-2004,7
CPNE6,FAM19A1,0.017113019,Co-localization,Su-Hogenesch-2004,7
CPNE6,PRKCA,0.021059154,Co-localization,Su-Hogenesch-2004,7
GRIA1,LRRTM3,0.007710119,Co-localization,Su-Hogenesch-2004,7
TCF4,PBX1,0.013659151,Co-localization,Su-Hogenesch-2004,7
CHN1,EPHA4,0.007816506,Co-localization,Su-Hogenesch-2004,7
CNIH2,NR4A2,0.0110337,Co-localization,Su-Hogenesch-2004,7
CNIH2,EPHA4,0.009892761,Co-localization,Su-Hogenesch-2004,7
CNIH2,GRIA1,0.004110797,Co-localization,Su-Hogenesch-2004,7
CNIH2,CHN1,0.003368746,Co-localization,Su-Hogenesch-2004,7
RIN1,CHN1,0.005949074,Co-localization,Su-Hogenesch-2004,7
RIN1,CNIH2,0.007336756,Co-localization,Su-Hogenesch-2004,7
WDR47,AUTS2,0.008974097,Co-localization,Su-Hogenesch-2004,7
SYT13,GRIA1,0.008476446,Co-localization,Su-Hogenesch-2004,7
SYT13,CNIH2,0.008394625,Co-localization,Su-Hogenesch-2004,7
NRXN1,LRRTM3,0.004086649,Co-localization,Siddiqui-Marra-2005,7
PRKCA,DGKB,0.002794697,Co-localization,Siddiqui-Marra-2005,7
CPNE6,NLGN1,0.005423443,Co-localization,Siddiqui-Marra-2005,7
CPNE6,DPP10,0.006409474,Co-localization,Siddiqui-Marra-2005,7
GRIA1,LRRTM3,0.00540416,Co-localization,Siddiqui-Marra-2005,7
GRIA1,NLGN1,0.011616142,Co-localization,Siddiqui-Marra-2005,7
TCF4,EPHA4,0.00956292,Co-localization,Siddiqui-Marra-2005,7
CHN1,GRIA1,0.011416393,Co-localization,Siddiqui-Marra-2005,7
CNIH2,CHN1,0.010223202,Co-localization,Siddiqui-Marra-2005,7
TNIK,NRXN1,0.008479486,Co-localization,Siddiqui-Marra-2005,7
FYN,TCF4,0.009047087,Co-localization,Siddiqui-Marra-2005,7
WDR47,LRRTM3,0.011475218,Co-localization,Siddiqui-Marra-2005,7
WDR47,NRXN1,0.00989086,Co-localization,Siddiqui-Marra-2005,7
PCDHB14,MMP16,0.025157206,Co-localization,Siddiqui-Marra-2005,7
RIF1,HOXB1,0.012093814,Co-localization,Siddiqui-Marra-2005,7
PTPRS,PBX1,0.013696514,Co-localization,Siddiqui-Marra-2005,7
NRXN1,NLGN1,1.0,Physical Interactions,IREF-DIP,7
CHN1,EPHA4,0.6616198,Physical Interactions,IREF-DIP,7
CACNG2,GRIA1,0.70710677,Physical Interactions,IREF-DIP,7
CNIH2,GRIA1,0.70710677,Physical Interactions,IREF-DIP,7
HOXB8,PBX1,0.5,Physical Interactions,IREF-DIP,7
HOXA9,PBX1,0.5,Physical Interactions,IREF-DIP,7
GDF11,PCSK5,0.5,Physical Interactions,IREF-DIP,7
HOXB1,PBX1,0.5,Physical Interactions,IREF-DIP,7
HOXB6,PBX1,0.5,Physical Interactions,IREF-DIP,7
RIN1,EPHA4,0.3365942,Physical Interactions,IREF-DIP,7
TNIK,TCF4,0.21494976,Physical Interactions,IREF-DIP,7
FYN,EPHA4,0.25272977,Physical Interactions,IREF-DIP,7
RBM28,TCF4,0.21494976,Physical Interactions,IREF-DIP,7
WDR47,TCF4,0.21494976,Physical Interactions,IREF-DIP,7
ZC3H13,TCF4,0.21494976,Physical Interactions,IREF-DIP,7
SMARCD2,TCF4,0.21494976,Physical Interactions,IREF-DIP,7
RIF1,TCF4,0.21494976,Physical Interactions,IREF-DIP,7
TCF7L2,TCF4,0.21494976,Physical Interactions,IREF-DIP,7
NRXN1,NLGN1,0.28383026,Predicted,I2D-BioGRID-Human2Mouse,7
CACNG2,GRIA1,0.21585311,Predicted,I2D-BioGRID-Human2Mouse,7
HOXB8,PBX1,0.2251827,Predicted,I2D-BioGRID-Human2Mouse,7
HOXA9,PBX1,0.08557542,Predicted,I2D-BioGRID-Human2Mouse,7
HOXB1,PBX1,0.21930213,Predicted,I2D-BioGRID-Human2Mouse,7
FYN,EPHA4,0.024482947,Predicted,I2D-BioGRID-Human2Mouse,7
PCDHB14,DGKB,0.88831484,Predicted,I2D-BioGRID-Human2Mouse,7
SYT13,NRXN1,0.6085806,Predicted,I2D-BioGRID-Human2Mouse,7
PTPRS,PTPRD,0.52135706,Predicted,I2D-BioGRID-Human2Mouse,7
NRXN1,NLGN1,0.19548677,Predicted,I2D-HPRD-Human2Mouse,7
CACNG2,GRIA1,0.11548812,Predicted,I2D-HPRD-Human2Mouse,7
HOXB8,PBX1,0.113795415,Predicted,I2D-HPRD-Human2Mouse,7
HOXA9,PBX1,0.075139284,Predicted,I2D-HPRD-Human2Mouse,7
HOXB1,PBX1,0.108570464,Predicted,I2D-HPRD-Human2Mouse,7
FYN,EPHA4,0.013777302,Predicted,I2D-HPRD-Human2Mouse,7
SYT13,NRXN1,0.2861965,Predicted,I2D-HPRD-Human2Mouse,7
PTPRS,PTPRD,0.13396004,Predicted,I2D-HPRD-Human2Mouse,7
TLE4,NR4A2,0.0148449,Predicted,Conservation profile-Inparanoid,7
GRIA1,PBX1,0.011612943,Predicted,Conservation profile-Inparanoid,7
HOXB6,EPHA4,0.020743232,Predicted,Conservation profile-Inparanoid,7
RIN1,SLIT3,0.015770761,Predicted,Conservation profile-Inparanoid,7
FYN,CSMD3,0.01458277,Predicted,Conservation profile-Inparanoid,7
RBM28,CNIH2,0.014869129,Predicted,Conservation profile-Inparanoid,7
LRRTM3,CSMD3,0.001655338,Predicted,Guan-Troyanskaya-2008 MouseNET,7
NLGN1,CSMD3,0.00231923,Predicted,Guan-Troyanskaya-2008 MouseNET,7
NLGN1,LRRTM3,0.001037931,Predicted,Guan-Troyanskaya-2008 MouseNET,7
DGKB,CSMD3,0.002518863,Predicted,Guan-Troyanskaya-2008 MouseNET,7
DGKB,NLGN1,0.00208115,Predicted,Guan-Troyanskaya-2008 MouseNET,7
DPP10,CSMD3,0.002177767,Predicted,Guan-Troyanskaya-2008 MouseNET,7
DPP10,LRRTM3,0.003039243,Predicted,Guan-Troyanskaya-2008 MouseNET,7
DPP10,NLGN1,0.002445788,Predicted,Guan-Troyanskaya-2008 MouseNET,7
DPP10,DGKB,0.002162059,Predicted,Guan-Troyanskaya-2008 MouseNET,7
NRXN1,PTPRD,0.001127946,Predicted,Guan-Troyanskaya-2008 MouseNET,7
NRXN1,CSMD3,0.001099561,Predicted,Guan-Troyanskaya-2008 MouseNET,7
NRXN1,LRRTM3,0.001225469,Predicted,Guan-Troyanskaya-2008 MouseNET,7
NRXN1,NLGN1,0.001672521,Predicted,Guan-Troyanskaya-2008 MouseNET,7
NRXN1,DGKB,0.001190388,Predicted,Guan-Troyanskaya-2008 MouseNET,7
NRXN1,DPP10,0.002035525,Predicted,Guan-Troyanskaya-2008 MouseNET,7
SLIT3,PTPRD,0.001995629,Predicted,Guan-Troyanskaya-2008 MouseNET,7
PRKCA,SLIT3,0.000513739,Predicted,Guan-Troyanskaya-2008 MouseNET,7
PRKCA,PCSK5,0.001151182,Predicted,Guan-Troyanskaya-2008 MouseNET,7
CPNE6,LRRTM3,0.002891691,Predicted,Guan-Troyanskaya-2008 MouseNET,7
EPHA4,NRXN1,0.00039452,Predicted,Guan-Troyanskaya-2008 MouseNET,7
EPHA4,MMP16,0.001870161,Predicted,Guan-Troyanskaya-2008 MouseNET,7
PBX1,NRXN1,0.000401825,Predicted,Guan-Troyanskaya-2008 MouseNET,7
PBX1,SLIT3,0.000807631,Predicted,Guan-Troyanskaya-2008 MouseNET,7
PBX1,EPHA4,0.000296011,Predicted,Guan-Troyanskaya-2008 MouseNET,7
GRIA1,CSMD3,0.001378795,Predicted,Guan-Troyanskaya-2008 MouseNET,7
GRIA1,LRRTM3,0.001982027,Predicted,Guan-Troyanskaya-2008 MouseNET,7
GRIA1,NLGN1,0.001872092,Predicted,Guan-Troyanskaya-2008 MouseNET,7
GRIA1,DPP10,0.001164296,Predicted,Guan-Troyanskaya-2008 MouseNET,7
GRIA1,NRXN1,0.002678881,Predicted,Guan-Troyanskaya-2008 MouseNET,7
GRIA1,EPHA4,0.000786231,Predicted,Guan-Troyanskaya-2008 MouseNET,7
TCF4,EPHA4,0.000581167,Predicted,Guan-Troyanskaya-2008 MouseNET,7
TCF4,PBX1,0.000363649,Predicted,Guan-Troyanskaya-2008 MouseNET,7
CACNG2,PTPRD,0.001269237,Predicted,Guan-Troyanskaya-2008 MouseNET,7
CACNG2,CSMD3,0.000534919,Predicted,Guan-Troyanskaya-2008 MouseNET,7
CACNG2,LRRTM3,0.000549114,Predicted,Guan-Troyanskaya-2008 MouseNET,7
CACNG2,NLGN1,0.000470035,Predicted,Guan-Troyanskaya-2008 MouseNET,7
CACNG2,NRXN1,0.001447222,Predicted,Guan-Troyanskaya-2008 MouseNET,7
CACNG2,CPNE6,0.000684639,Predicted,Guan-Troyanskaya-2008 MouseNET,7
CACNG2,EPHA4,0.000411702,Predicted,Guan-Troyanskaya-2008 MouseNET,7
CACNG2,GRIA1,0.003277547,Predicted,Guan-Troyanskaya-2008 MouseNET,7
CACNG2,TCF4,0.000657022,Predicted,Guan-Troyanskaya-2008 MouseNET,7
HOXB8,CACNG2,0.000639993,Predicted,Guan-Troyanskaya-2008 MouseNET,7
HOXA9,EPHA4,0.000926888,Predicted,Guan-Troyanskaya-2008 MouseNET,7
HOXA9,PBX1,0.00423518,Predicted,Guan-Troyanskaya-2008 MouseNET,7
GDF11,EPHA4,0.0005708,Predicted,Guan-Troyanskaya-2008 MouseNET,7
GDF11,PBX1,0.000837369,Predicted,Guan-Troyanskaya-2008 MouseNET,7
GDF11,TCF4,0.000701469,Predicted,Guan-Troyanskaya-2008 MouseNET,7
GDF11,HOXA9,0.000734022,Predicted,Guan-Troyanskaya-2008 MouseNET,7
HOXB1,EPHA4,0.000567056,Predicted,Guan-Troyanskaya-2008 MouseNET,7
HOXB1,PBX1,0.001568504,Predicted,Guan-Troyanskaya-2008 MouseNET,7
HOXB1,TCF4,0.00066914,Predicted,Guan-Troyanskaya-2008 MouseNET,7
HOXB1,CACNG2,0.000704192,Predicted,Guan-Troyanskaya-2008 MouseNET,7
HOXB6,EPHA4,0.000650158,Predicted,Guan-Troyanskaya-2008 MouseNET,7
HOXB6,CACNG2,0.000496756,Predicted,Guan-Troyanskaya-2008 MouseNET,7
HOXB6,HOXB8,0.007313086,Predicted,Guan-Troyanskaya-2008 MouseNET,7
HOXB6,GDF11,0.000689655,Predicted,Guan-Troyanskaya-2008 MouseNET,7
HOXB6,HOXB1,0.001021369,Predicted,Guan-Troyanskaya-2008 MouseNET,7
RIN1,SLIT3,0.001631587,Predicted,Guan-Troyanskaya-2008 MouseNET,7
RIN1,GRIA1,0.001705649,Predicted,Guan-Troyanskaya-2008 MouseNET,7
RIN1,CACNG2,0.000653727,Predicted,Guan-Troyanskaya-2008 MouseNET,7
RIN1,GDF11,0.000801171,Predicted,Guan-Troyanskaya-2008 MouseNET,7
TNIK,CSMD3,0.002806576,Predicted,Guan-Troyanskaya-2008 MouseNET,7
TNIK,LRRTM3,0.003321056,Predicted,Guan-Troyanskaya-2008 MouseNET,7
TNIK,NLGN1,0.003493837,Predicted,Guan-Troyanskaya-2008 MouseNET,7
TNIK,DPP10,0.005173828,Predicted,Guan-Troyanskaya-2008 MouseNET,7
TNIK,NRXN1,0.002868681,Predicted,Guan-Troyanskaya-2008 MouseNET,7
FYN,PTPRD,0.000538792,Predicted,Guan-Troyanskaya-2008 MouseNET,7
FYN,NRXN1,0.000259752,Predicted,Guan-Troyanskaya-2008 MouseNET,7
FYN,SLIT3,0.000505976,Predicted,Guan-Troyanskaya-2008 MouseNET,7
FYN,PRKCA,0.000266524,Predicted,Guan-Troyanskaya-2008 MouseNET,7
FYN,EPHA4,0.001647335,Predicted,Guan-Troyanskaya-2008 MouseNET,7
FYN,PBX1,0.000591519,Predicted,Guan-Troyanskaya-2008 MouseNET,7
FYN,TCF4,0.000542144,Predicted,Guan-Troyanskaya-2008 MouseNET,7
FYN,CACNG2,0.000294935,Predicted,Guan-Troyanskaya-2008 MouseNET,7
FYN,HOXB8,0.000611416,Predicted,Guan-Troyanskaya-2008 MouseNET,7
FYN,HOXA9,0.000443475,Predicted,Guan-Troyanskaya-2008 MouseNET,7
FYN,GDF11,0.000312749,Predicted,Guan-Troyanskaya-2008 MouseNET,7
FYN,HOXB1,0.00033819,Predicted,Guan-Troyanskaya-2008 MouseNET,7
FYN,HOXB6,0.000349814,Predicted,Guan-Troyanskaya-2008 MouseNET,7
WDR47,LRRTM3,0.00235494,Predicted,Guan-Troyanskaya-2008 MouseNET,7
WDR47,NRXN1,0.001389859,Predicted,Guan-Troyanskaya-2008 MouseNET,7
WDR47,EPHA4,0.000953965,Predicted,Guan-Troyanskaya-2008 MouseNET,7
SYT13,LRRTM3,0.003253671,Predicted,Guan-Troyanskaya-2008 MouseNET,7
SYT13,NRXN1,0.010615096,Predicted,Guan-Troyanskaya-2008 MouseNET,7
SYT13,CPNE6,0.004887906,Predicted,Guan-Troyanskaya-2008 MouseNET,7
SMARCD2,PRKCA,0.004994071,Predicted,Guan-Troyanskaya-2008 MouseNET,7
RIF1,CACNG2,0.001553746,Predicted,Guan-Troyanskaya-2008 MouseNET,7
TCF7L2,PBX1,0.001580571,Predicted,Guan-Troyanskaya-2008 MouseNET,7
TCF7L2,TCF4,0.001242966,Predicted,Guan-Troyanskaya-2008 MouseNET,7
TCF7L2,GDF11,0.001297865,Predicted,Guan-Troyanskaya-2008 MouseNET,7
PTPRS,PTPRD,0.037391216,Predicted,Guan-Troyanskaya-2008 MouseNET,7
SLIT3,LRRTM3,0.01058874,Shared protein domains,PFAM,7
SLIT3,NRXN1,0.012686632,Shared protein domains,PFAM,7
PRKCA,DGKB,0.060627766,Shared protein domains,PFAM,7
CHN1,DGKB,0.010872737,Shared protein domains,PFAM,7
CHN1,PRKCA,0.009853921,Shared protein domains,PFAM,7
HOXB8,ZEB2,0.00445266,Shared protein domains,PFAM,7
HOXB8,PBX1,0.005254514,Shared protein domains,PFAM,7
HOXA9,HOXB8,0.005181076,Shared protein domains,PFAM,7
HOXB1,ZEB2,0.00445266,Shared protein domains,PFAM,7
HOXB1,PBX1,0.005254514,Shared protein domains,PFAM,7
HOXB1,HOXB8,0.004158792,Shared protein domains,PFAM,7
HOXB1,HOXA9,0.005181076,Shared protein domains,PFAM,7
HOXB6,ZEB2,0.00445266,Shared protein domains,PFAM,7
HOXB6,PBX1,0.005254514,Shared protein domains,PFAM,7
HOXB6,HOXB8,0.004158792,Shared protein domains,PFAM,7
HOXB6,HOXA9,0.005181076,Shared protein domains,PFAM,7
HOXB6,HOXB1,0.004158792,Shared protein domains,PFAM,7
WDR47,TLE4,0.005336497,Shared protein domains,PFAM,7
PCDHB14,PCDH9,0.01310137,Shared protein domains,PFAM,7
SYT13,CPNE6,0.012920304,Shared protein domains,PFAM,7
PTPRS,PTPRD,0.018586472,Shared protein domains,PFAM,7
MAGI1,RBFOX1,0.009197649,Co-expression,Rinn-Snyder-2004,8
CELF2,RBFOX1,0.010708401,Co-expression,Rinn-Snyder-2004,8
ELAVL2,RBFOX1,0.010961622,Co-expression,Rinn-Snyder-2004,8
GAD2,RBFOX1,0.005954537,Co-expression,Rinn-Snyder-2004,8
GRIA2,RBFOX1,0.008701745,Co-expression,Rinn-Snyder-2004,8
