Gene 1,Gene 2,Weight,Network group,Network,cluster
KCND2,PHACTR1,0.000394892,Genetic Interactions,Lin-Smith-2010,8
KCND2,DPP10,0.000349497,Genetic Interactions,Lin-Smith-2010,8
KCND2,MMP16,0.000776693,Genetic Interactions,Lin-Smith-2010,8
KCND2,ZEB2,0.000311031,Genetic Interactions,Lin-Smith-2010,8
KCND2,TCF4,0.000323952,Genetic Interactions,Lin-Smith-2010,8
KCND2,SRCIN1,0.000460628,Genetic Interactions,Lin-Smith-2010,8
MSC,HS3ST4,0.000461067,Genetic Interactions,Lin-Smith-2010,8
MSC,TSHZ2,0.000619106,Genetic Interactions,Lin-Smith-2010,8
MSC,DPP10,0.000596423,Genetic Interactions,Lin-Smith-2010,8
MSC,PRICKLE1,0.000721628,Genetic Interactions,Lin-Smith-2010,8
MSC,TCF4,0.00055283,Genetic Interactions,Lin-Smith-2010,8
MSC,TIMP4,0.000670086,Genetic Interactions,Lin-Smith-2010,8
PAX5,TSHZ2,0.000535692,Genetic Interactions,Lin-Smith-2010,8
PAX5,ZEB2,0.000459267,Genetic Interactions,Lin-Smith-2010,8
PAX5,PBX1,0.000417622,Genetic Interactions,Lin-Smith-2010,8
PAX5,PTPRS,0.001135334,Genetic Interactions,Lin-Smith-2010,8
HOXD4,TSHZ3,0.002319906,Genetic Interactions,Lin-Smith-2010,8
HOXD4,AUTS2,0.001070483,Genetic Interactions,Lin-Smith-2010,8
AUTS2,ZNF608,0.3846674,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
GRIK5,GRIK3,0.71192795,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
FBRS,AUTS2,0.3846674,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
APBB1,TSHZ2,0.19235568,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
APBB1,TSHZ3,0.36440995,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
CHD7,ZBTB20,0.43279907,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
SYT13,NRXN1,0.45568034,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
MYO16,NRXN1,0.45568034,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
ZNF609,AUTS2,0.3846674,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
TANC1,PRICKLE1,0.31438243,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
PTPRS,PTPRD,0.31610104,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
LYST,CELF4,0.31901214,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
TANC2,PRICKLE1,0.25194654,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
TIMP4,PCSK5,0.3704561,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
KCND2,DPP10,0.3108023,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
TIMP2,PCSK5,0.32251805,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
RPS26,PRICKLE1,0.18375981,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
MSC,TCF4,0.25441283,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
TIMP3,PCSK5,0.263307,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
PAX5,TLE4,0.21700624,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
HOXD4,PBX1,0.18458378,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,8
TSHZ3,TSHZ2,0.010864592,Shared protein domains,INTERPRO,8
GRIK3,GRM8,0.012447137,Shared protein domains,INTERPRO,8
ELAVL4,CELF4,0.005949674,Shared protein domains,INTERPRO,8
ZFPM2,ZNF608,0.003073132,Shared protein domains,INTERPRO,8
ZFPM2,TSHZ3,0.003800119,Shared protein domains,INTERPRO,8
ZEB2,TSHZ2,0.02620905,Shared protein domains,INTERPRO,8
ZEB2,TSHZ3,0.012890181,Shared protein domains,INTERPRO,8
GRIA1,GRM8,0.012447137,Shared protein domains,INTERPRO,8
GRIA1,GRIK3,0.042483553,Shared protein domains,INTERPRO,8
GRIK5,GRM8,0.012447137,Shared protein domains,INTERPRO,8
GRIK5,GRIK3,0.042483553,Shared protein domains,INTERPRO,8
GRIK5,GRIA1,0.042483553,Shared protein domains,INTERPRO,8
FBRS,AUTS2,0.5,Shared protein domains,INTERPRO,8
SRCIN1,KIAA1217,1.0,Shared protein domains,INTERPRO,8
ZNF609,ZNF608,0.00545887,Shared protein domains,INTERPRO,8
ZNF609,ZFPM2,0.003073025,Shared protein domains,INTERPRO,8
TANC1,MYO16,0.015172046,Shared protein domains,INTERPRO,8
PTPRS,PTPRD,0.018081876,Shared protein domains,INTERPRO,8
LYST,TLE4,0.013783485,Shared protein domains,INTERPRO,8
TANC2,MYO16,0.015172046,Shared protein domains,INTERPRO,8
TANC2,TANC1,0.04105,Shared protein domains,INTERPRO,8
TIMP2,TIMP4,0.11589463,Shared protein domains,INTERPRO,8
MSC,TCF4,0.007472924,Shared protein domains,INTERPRO,8
TIMP3,TIMP4,0.11589463,Shared protein domains,INTERPRO,8
TIMP3,TIMP2,0.11589463,Shared protein domains,INTERPRO,8
GPC5,CSMD3,0.02019848,Co-expression,Roth-Zlotnik-2006,9
TMEM47,NFIA,0.01953032,Co-expression,Roth-Zlotnik-2006,9
CSPG5,CSMD3,0.008602118,Co-expression,Roth-Zlotnik-2006,9
CSPG5,PTN,0.009947195,Co-expression,Roth-Zlotnik-2006,9
CSPG5,GPC5,0.008940955,Co-expression,Roth-Zlotnik-2006,9
MYCBP2,CELF2,0.025124177,Co-expression,Roth-Zlotnik-2006,9
RBFOX1,GRIA3,0.009048042,Co-expression,Roth-Zlotnik-2006,9
RBFOX1,SLC1A2,0.009412266,Co-expression,Roth-Zlotnik-2006,9
RBFOX1,CELF2,0.009720696,Co-expression,Roth-Zlotnik-2006,9
GJA1,MSI2,0.014859204,Co-expression,Roth-Zlotnik-2006,9
PTPRZ1,NPAS3,0.009921867,Co-expression,Roth-Zlotnik-2006,9
PTPRZ1,PTN,0.010877574,Co-expression,Roth-Zlotnik-2006,9
PTPRZ1,GPC5,0.008580971,Co-expression,Roth-Zlotnik-2006,9
PTPRZ1,ARHGAP5,0.010932865,Co-expression,Roth-Zlotnik-2006,9
PTPRZ1,GJA1,0.008120411,Co-expression,Roth-Zlotnik-2006,9
ERC2,CELF2,0.007518571,Co-expression,Roth-Zlotnik-2006,9
ERC2,MYCBP2,0.006699367,Co-expression,Roth-Zlotnik-2006,9
SYT1,CELF2,0.006336607,Co-expression,Roth-Zlotnik-2006,9
SYT1,RORB,0.005572675,Co-expression,Roth-Zlotnik-2006,9
SYT1,ACSL3,0.006110476,Co-expression,Roth-Zlotnik-2006,9
SYT1,MYCBP2,0.005570137,Co-expression,Roth-Zlotnik-2006,9
SYT1,ERC2,0.002674511,Co-expression,Roth-Zlotnik-2006,9
SOX2,PTPRZ1,0.011394677,Co-expression,Roth-Zlotnik-2006,9
A1CF,APOE,0.006498943,Co-expression,Roth-Zlotnik-2006,9
SLC4A4,PTN,0.025587142,Co-expression,Burington-Shaughnessy-2008,9
APOE,SAT1,0.011063516,Co-expression,Burington-Shaughnessy-2008,9
SYT1,ERC2,0.022274759,Co-expression,Burington-Shaughnessy-2008,9
CLOCK,ARHGAP5,0.014654312,Co-expression,Burington-Shaughnessy-2008,9
PTPRZ1,RORB,0.012319705,Co-expression,Perou-Botstein-1999,9
SOX2,ACSL3,0.006808822,Co-expression,Perou-Botstein-1999,9
SOX2,SYT1,0.014933938,Co-expression,Perou-Botstein-1999,9
GJA5,SLC4A4,0.01782269,Co-expression,Perou-Botstein-1999,9
GJA5,TMEM47,0.014285922,Co-expression,Perou-Botstein-1999,9
GPC5,TENM2,0.00462813,Co-expression,Noble-Diehl-2008,9
TMEM47,PTN,0.007791849,Co-expression,Noble-Diehl-2008,9
SYT1,TENM2,0.015339904,Co-expression,Noble-Diehl-2008,9
SOX2,TENM2,0.016484795,Co-expression,Noble-Diehl-2008,9
NEFM,GPC5,0.009400239,Co-expression,Noble-Diehl-2008,9
AJUBA,SLC1A2,0.007914611,Co-expression,Noble-Diehl-2008,9
AJUBA,PTPRZ1,0.00864252,Co-expression,Noble-Diehl-2008,9
PLTP,APOE,0.023896135,Co-expression,Noble-Diehl-2008,9
ID4,PTN,0.010520846,Co-expression,Perou-Botstein-2000,9
TMEM47,PTN,0.006736308,Co-expression,Perou-Botstein-2000,9
TMEM47,SLC4A4,0.007535049,Co-expression,Perou-Botstein-2000,9
APOE,GJA1,0.00714366,Co-expression,Perou-Botstein-2000,9
ADAMTS1,PTN,0.013864993,Co-expression,Perou-Botstein-2000,9
ADAMTS1,TMEM47,0.009722188,Co-expression,Perou-Botstein-2000,9
PLTP,ID4,0.016796812,Co-expression,Perou-Botstein-2000,9
VEGFA,SAT1,0.014399866,Co-expression,Smirnov-Cheung-2009,9
ERC2,RBFOX1,0.017071607,Co-expression,Smirnov-Cheung-2009,9
ID4,SLC4A4,0.017169897,Co-expression,Ramaswamy-Golub-2001,9
TMEM47,NFIA,0.012082462,Co-expression,Ramaswamy-Golub-2001,9
GOPC,ARHGAP5,0.021225566,Co-expression,Ramaswamy-Golub-2001,9
NEFM,RORB,0.02605236,Co-expression,Ramaswamy-Golub-2001,9
ADAMTS1,SLC4A4,0.014528437,Co-expression,Ramaswamy-Golub-2001,9
ADAMTS1,TMEM47,0.019704355,Co-expression,Ramaswamy-Golub-2001,9
MYCBP2,MSI2,0.007453492,Co-expression,Bahr-Bowler-2013,9
VEGFA,SAT1,0.009717931,Co-expression,Bahr-Bowler-2013,9
GOPC,ARHGAP5,0.005386106,Co-expression,Bahr-Bowler-2013,9
NUMBL,SOX6,0.01234581,Co-expression,Bahr-Bowler-2013,9
CSPG5,PTN,0.010766045,Co-expression,Wang-Maris-2006,9
CSPG5,GRIA3,0.011490539,Co-expression,Wang-Maris-2006,9
PTPRZ1,CSPG5,0.006980042,Co-expression,Wang-Maris-2006,9
SV2C,ACSL3,0.018840147,Co-expression,Wang-Maris-2006,9
SV2C,SYT1,0.012185722,Co-expression,Wang-Maris-2006,9
PPFIA4,CSPG5,0.011830118,Co-expression,Wang-Maris-2006,9
PPFIA4,ERC2,0.009436147,Co-expression,Wang-Maris-2006,9
ID4,GPC5,0.005625722,Co-expression,Wu-Garvey-2007,9
RORB,GPC5,0.0039946,Co-expression,Wu-Garvey-2007,9
ERC2,GJA1,0.01136489,Co-expression,Wu-Garvey-2007,9
GJA5,NEFM,0.012539568,Co-expression,Wu-Garvey-2007,9
TNR,SV2C,0.009399178,Co-expression,Wu-Garvey-2007,9
PLTP,GJA5,0.007572064,Co-expression,Wu-Garvey-2007,9
SYT1,NFIA,0.020437988,Co-expression,Innocenti-Brown-2011,9
SV2C,RBFOX1,0.025352376,Co-expression,Innocenti-Brown-2011,9
ID4,NPAS3,0.015145042,Co-expression,Rieger-Chu-2004,9
SV2C,TMEM47,0.009128875,Co-expression,Rieger-Chu-2004,9
SV2C,GJA1,0.011415438,Co-expression,Rieger-Chu-2004,9
PTPRB,NPAS3,0.013240346,Co-expression,Rieger-Chu-2004,9
GJA5,APOE,0.010515022,Co-expression,Rieger-Chu-2004,9
PPFIA4,SV2C,0.01019054,Co-expression,Rieger-Chu-2004,9
CLOCK,ARHGAP5,0.023175513,Co-expression,Rieger-Chu-2004,9
MYCBP2,CELF2,0.015445608,Co-expression,Chen-Brown-2002,9
PTPRB,SAT1,0.014553335,Co-expression,Chen-Brown-2002,9
PTPRB,PTPRZ1,0.02014424,Co-expression,Chen-Brown-2002,9
NME2,SYT1,0.007655342,Co-expression,Chen-Brown-2002,9
ADAMTS1,PTN,0.010013125,Co-expression,Chen-Brown-2002,9
ADAMTS1,ID4,0.007099776,Co-expression,Chen-Brown-2002,9
PTPRZ1,CSPG5,0.011445028,Co-expression,Mallon-McKay-2013,9
SOX2,PTPRZ1,0.009586453,Co-expression,Mallon-McKay-2013,9
RBFOX2,TMEM47,0.007938988,Co-expression,Mallon-McKay-2013,9
GJA3,TENM2,0.012627743,Co-expression,Mallon-McKay-2013,9
RND2,CELF2,0.011914566,Co-expression,Mallon-McKay-2013,9
RND2,PTPRZ1,0.00871037,Co-expression,Mallon-McKay-2013,9
PLTP,GJA5,0.013413353,Co-expression,Mallon-McKay-2013,9
SLC1A2,GRIA3,0.005645107,Co-localization,Johnson-Shoemaker-2003,9
RORB,GRIA3,0.010758692,Co-localization,Johnson-Shoemaker-2003,9
MYCBP2,SLC1A2,0.010407356,Co-localization,Johnson-Shoemaker-2003,9
RBFOX1,SLC1A2,0.004313249,Co-localization,Johnson-Shoemaker-2003,9
VEGFA,ID4,0.012216376,Co-localization,Johnson-Shoemaker-2003,9
PTPRZ1,NPAS3,0.012763892,Co-localization,Johnson-Shoemaker-2003,9
PTPRZ1,CSPG5,0.010627329,Co-localization,Johnson-Shoemaker-2003,9
SYT1,GRIA3,0.002695225,Co-localization,Johnson-Shoemaker-2003,9
SYT1,SLC1A2,0.002627318,Co-localization,Johnson-Shoemaker-2003,9
SYT1,CELF2,0.005172818,Co-localization,Johnson-Shoemaker-2003,9
SYT1,RORB,0.005069929,Co-localization,Johnson-Shoemaker-2003,9
SYT1,MYCBP2,0.005082668,Co-localization,Johnson-Shoemaker-2003,9
SYT1,RBFOX1,0.00218171,Co-localization,Johnson-Shoemaker-2003,9
NEFM,SYT1,0.003197384,Co-localization,Johnson-Shoemaker-2003,9
A1CF,APOE,0.007196847,Co-localization,Johnson-Shoemaker-2003,9
NUMBL,SYT1,0.004035377,Co-localization,Johnson-Shoemaker-2003,9
NUMBL,RBFOX2,0.015522652,Co-localization,Johnson-Shoemaker-2003,9
TNR,SYT1,0.006510728,Co-localization,Johnson-Shoemaker-2003,9
RND2,PTPRZ1,0.00494986,Co-localization,Johnson-Shoemaker-2003,9
ADAMTS1,PTPRB,0.006152925,Co-localization,Johnson-Shoemaker-2003,9
ADAMTS1,RBPMS,0.003174659,Co-localization,Johnson-Shoemaker-2003,9
SOX6,NPAS3,0.0002855,Genetic Interactions,Lin-Smith-2010,9
NFIA,CSMD3,0.000272181,Genetic Interactions,Lin-Smith-2010,9
NFIA,MSI2,0.000199376,Genetic Interactions,Lin-Smith-2010,9
NFIA,NPAS3,0.000167585,Genetic Interactions,Lin-Smith-2010,9
PTN,CSMD3,0.000588899,Genetic Interactions,Lin-Smith-2010,9
PTN,MSI2,0.000431377,Genetic Interactions,Lin-Smith-2010,9
SLC4A4,CSMD3,0.000473495,Genetic Interactions,Lin-Smith-2010,9
SLC4A4,MSI2,0.000346842,Genetic Interactions,Lin-Smith-2010,9
SLC4A4,NPAS3,0.000291536,Genetic Interactions,Lin-Smith-2010,9
SLC4A4,PTN,0.000428797,Genetic Interactions,Lin-Smith-2010,9
QKI,MSI2,0.000309433,Genetic Interactions,Lin-Smith-2010,9
QKI,NPAS3,0.000260092,Genetic Interactions,Lin-Smith-2010,9
GPC5,NPAS3,0.000203947,Genetic Interactions,Lin-Smith-2010,9
GPC5,SOX6,0.000236192,Genetic Interactions,Lin-Smith-2010,9
GPC5,NFIA,0.000138642,Genetic Interactions,Lin-Smith-2010,9
GPC5,PTN,0.000299969,Genetic Interactions,Lin-Smith-2010,9
GPC5,QKI,0.000215172,Genetic Interactions,Lin-Smith-2010,9
SLC1A2,NFIA,0.000272303,Genetic Interactions,Lin-Smith-2010,9
SLC1A2,GPC5,0.000331387,Genetic Interactions,Lin-Smith-2010,9
SLC1A2,GRIA3,0.000765574,Genetic Interactions,Lin-Smith-2010,9
ID4,PTN,0.000497512,Genetic Interactions,Lin-Smith-2010,9
ID4,GPC5,0.000279835,Genetic Interactions,Lin-Smith-2010,9
CELF2,CSMD3,0.000283832,Genetic Interactions,Lin-Smith-2010,9
CELF2,NPAS3,0.000174758,Genetic Interactions,Lin-Smith-2010,9
CELF2,SOX6,0.000202388,Genetic Interactions,Lin-Smith-2010,9
CELF2,NFIA,0.000118799,Genetic Interactions,Lin-Smith-2010,9
CELF2,PTN,0.000257038,Genetic Interactions,Lin-Smith-2010,9
CELF2,SLC4A4,0.000206667,Genetic Interactions,Lin-Smith-2010,9
CELF2,QKI,0.000184377,Genetic Interactions,Lin-Smith-2010,9
CELF2,GPC5,0.000144576,Genetic Interactions,Lin-Smith-2010,9
CELF2,SLC1A2,0.000283959,Genetic Interactions,Lin-Smith-2010,9
TMEM47,CSMD3,0.001106521,Genetic Interactions,Lin-Smith-2010,9
TMEM47,SLC1A2,0.001107018,Genetic Interactions,Lin-Smith-2010,9
RORB,NPAS3,0.000414314,Genetic Interactions,Lin-Smith-2010,9
RORB,NFIA,0.000281648,Genetic Interactions,Lin-Smith-2010,9
ACSL3,SOX6,0.000449232,Genetic Interactions,Lin-Smith-2010,9
ACSL3,NFIA,0.000263693,Genetic Interactions,Lin-Smith-2010,9
ACSL3,SLC4A4,0.000458729,Genetic Interactions,Lin-Smith-2010,9
SAT1,SLC4A4,0.000905232,Genetic Interactions,Lin-Smith-2010,9
MYCBP2,NPAS3,0.000388111,Genetic Interactions,Lin-Smith-2010,9
MYCBP2,NFIA,0.000263835,Genetic Interactions,Lin-Smith-2010,9
MYCBP2,QKI,0.000409473,Genetic Interactions,Lin-Smith-2010,9
MYCBP2,CELF2,0.000275129,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,CSMD3,0.000273133,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,NPAS3,0.000168171,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,SOX6,0.00019476,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,NFIA,0.000114322,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,PTN,0.000247349,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,SLC4A4,0.000198877,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,QKI,0.000177427,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,GRIA3,0.000321412,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,SLC1A2,0.000273256,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,ID4,0.000230747,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,MYCBP2,0.000264758,Genetic Interactions,Lin-Smith-2010,9
GJA1,NPAS3,0.000370892,Genetic Interactions,Lin-Smith-2010,9
GJA1,NFIA,0.00025213,Genetic Interactions,Lin-Smith-2010,9
GJA1,SLC1A2,0.000602652,Genetic Interactions,Lin-Smith-2010,9
VEGFA,NPAS3,0.000284429,Genetic Interactions,Lin-Smith-2010,9
VEGFA,SOX6,0.000329399,Genetic Interactions,Lin-Smith-2010,9
VEGFA,PTN,0.000418344,Genetic Interactions,Lin-Smith-2010,9
VEGFA,GPC5,0.000235306,Genetic Interactions,Lin-Smith-2010,9
VEGFA,CELF2,0.000201629,Genetic Interactions,Lin-Smith-2010,9
VEGFA,MYCBP2,0.000447787,Genetic Interactions,Lin-Smith-2010,9
VEGFA,RBFOX1,0.000194029,Genetic Interactions,Lin-Smith-2010,9
VEGFA,GJA1,0.000427922,Genetic Interactions,Lin-Smith-2010,9
PTPRZ1,NPAS3,0.00035735,Genetic Interactions,Lin-Smith-2010,9
PTPRZ1,SOX6,0.000413849,Genetic Interactions,Lin-Smith-2010,9
PTPRZ1,NFIA,0.000242924,Genetic Interactions,Lin-Smith-2010,9
PTPRZ1,CELF2,0.000253322,Genetic Interactions,Lin-Smith-2010,9
PTPRZ1,RORB,0.000600573,Genetic Interactions,Lin-Smith-2010,9
PTPRZ1,ACSL3,0.000562287,Genetic Interactions,Lin-Smith-2010,9
PTPRZ1,SAT1,0.001109588,Genetic Interactions,Lin-Smith-2010,9
PTPRZ1,RBFOX1,0.000243774,Genetic Interactions,Lin-Smith-2010,9
SYT1,MSI2,0.000305205,Genetic Interactions,Lin-Smith-2010,9
SYT1,NPAS3,0.000256538,Genetic Interactions,Lin-Smith-2010,9
SYT1,SOX6,0.000297099,Genetic Interactions,Lin-Smith-2010,9
SYT1,NFIA,0.000174393,Genetic Interactions,Lin-Smith-2010,9
SYT1,PTN,0.000377322,Genetic Interactions,Lin-Smith-2010,9
SYT1,CELF2,0.000181858,Genetic Interactions,Lin-Smith-2010,9
SYT1,SAT1,0.000796564,Genetic Interactions,Lin-Smith-2010,9
SYT1,RBFOX1,0.000175003,Genetic Interactions,Lin-Smith-2010,9
SYT1,VEGFA,0.000295984,Genetic Interactions,Lin-Smith-2010,9
SOX2,MSI2,0.000376455,Genetic Interactions,Lin-Smith-2010,9
SOX2,NFIA,0.000215105,Genetic Interactions,Lin-Smith-2010,9
SOX2,SLC4A4,0.000374204,Genetic Interactions,Lin-Smith-2010,9
SOX2,CELF2,0.000224313,Genetic Interactions,Lin-Smith-2010,9
SOX2,ACSL3,0.000497896,Genetic Interactions,Lin-Smith-2010,9
SOX2,RBFOX1,0.000215858,Genetic Interactions,Lin-Smith-2010,9
SOX2,SYT1,0.000329283,Genetic Interactions,Lin-Smith-2010,9
RBFOX2,CSMD3,0.001056118,Genetic Interactions,Lin-Smith-2010,9
RBFOX2,SLC4A4,0.000768995,Genetic Interactions,Lin-Smith-2010,9
RBFOX2,SLC1A2,0.001056593,Genetic Interactions,Lin-Smith-2010,9
RBFOX2,RBFOX1,0.000443591,Genetic Interactions,Lin-Smith-2010,9
RBFOX2,PTPRZ1,0.000942596,Genetic Interactions,Lin-Smith-2010,9
GJA3,MSI2,0.000817145,Genetic Interactions,Lin-Smith-2010,9
GJA3,NFIA,0.000466914,Genetic Interactions,Lin-Smith-2010,9
GJA3,RORB,0.001154335,Genetic Interactions,Lin-Smith-2010,9
GJA3,RBFOX1,0.000468547,Genetic Interactions,Lin-Smith-2010,9
PTPRB,NPAS3,0.000464774,Genetic Interactions,Lin-Smith-2010,9
PTPRB,NFIA,0.00031595,Genetic Interactions,Lin-Smith-2010,9
PTPRB,GPC5,0.000384504,Genetic Interactions,Lin-Smith-2010,9
PTPRB,GRIA3,0.000888286,Genetic Interactions,Lin-Smith-2010,9
PTPRB,CELF2,0.000329474,Genetic Interactions,Lin-Smith-2010,9
PTPRB,SAT1,0.001443144,Genetic Interactions,Lin-Smith-2010,9
PTPRB,RBFOX1,0.000317055,Genetic Interactions,Lin-Smith-2010,9
NEFM,MSI2,0.000471072,Genetic Interactions,Lin-Smith-2010,9
NEFM,NPAS3,0.000395957,Genetic Interactions,Lin-Smith-2010,9
NEFM,SLC4A4,0.000468255,Genetic Interactions,Lin-Smith-2010,9
NEFM,QKI,0.000417751,Genetic Interactions,Lin-Smith-2010,9
NEFM,SLC1A2,0.000643379,Genetic Interactions,Lin-Smith-2010,9
NEFM,ID4,0.000543293,Genetic Interactions,Lin-Smith-2010,9
NEFM,CELF2,0.000280691,Genetic Interactions,Lin-Smith-2010,9
NEFM,RORB,0.000665457,Genetic Interactions,Lin-Smith-2010,9
NEFM,SAT1,0.001229465,Genetic Interactions,Lin-Smith-2010,9
NEFM,SYT1,0.000412044,Genetic Interactions,Lin-Smith-2010,9
A1CF,NFIA,0.000219347,Genetic Interactions,Lin-Smith-2010,9
A1CF,PTN,0.000474586,Genetic Interactions,Lin-Smith-2010,9
A1CF,GPC5,0.00026694,Genetic Interactions,Lin-Smith-2010,9
A1CF,ID4,0.000442732,Genetic Interactions,Lin-Smith-2010,9
A1CF,CELF2,0.000228736,Genetic Interactions,Lin-Smith-2010,9
A1CF,ACSL3,0.000507714,Genetic Interactions,Lin-Smith-2010,9
A1CF,GJA1,0.000485451,Genetic Interactions,Lin-Smith-2010,9
A1CF,VEGFA,0.000372281,Genetic Interactions,Lin-Smith-2010,9
RBPMS,RBFOX1,0.000567447,Genetic Interactions,Lin-Smith-2010,9
RBPMS,GJA3,0.00231758,Genetic Interactions,Lin-Smith-2010,9
AJUBA,PTN,0.001348584,Genetic Interactions,Lin-Smith-2010,9
AJUBA,RBFOX1,0.000625477,Genetic Interactions,Lin-Smith-2010,9
GJA5,NPAS3,0.000865518,Genetic Interactions,Lin-Smith-2010,9
GJA5,PTPRB,0.001631775,Genetic Interactions,Lin-Smith-2010,9
NME2,SOX6,0.000964095,Genetic Interactions,Lin-Smith-2010,9
NME2,GRIA3,0.001591046,Genetic Interactions,Lin-Smith-2010,9
NME2,SYT1,0.000866296,Genetic Interactions,Lin-Smith-2010,9
PPFIA4,SYT1,0.002905048,Genetic Interactions,Lin-Smith-2010,9
PPFIA4,GJA3,0.007777872,Genetic Interactions,Lin-Smith-2010,9
NUMBL,CELF2,0.000701647,Genetic Interactions,Lin-Smith-2010,9
NUMBL,A1CF,0.001295497,Genetic Interactions,Lin-Smith-2010,9
TNR,CSMD3,0.000731705,Genetic Interactions,Lin-Smith-2010,9
TNR,MSI2,0.000535984,Genetic Interactions,Lin-Smith-2010,9
TNR,RORB,0.000757155,Genetic Interactions,Lin-Smith-2010,9
TNR,SOX2,0.000578268,Genetic Interactions,Lin-Smith-2010,9
RND2,NFIA,0.000336872,Genetic Interactions,Lin-Smith-2010,9
RND2,CELF2,0.000351292,Genetic Interactions,Lin-Smith-2010,9
RND2,ACSL3,0.000779745,Genetic Interactions,Lin-Smith-2010,9
RND2,RBFOX1,0.000338051,Genetic Interactions,Lin-Smith-2010,9
RND2,GJA1,0.000745553,Genetic Interactions,Lin-Smith-2010,9
RND2,SYT1,0.000515684,Genetic Interactions,Lin-Smith-2010,9
NR1D1,SLC4A4,0.000445417,Genetic Interactions,Lin-Smith-2010,9
NR1D1,TMEM47,0.001040905,Genetic Interactions,Lin-Smith-2010,9
NR1D1,SAT1,0.0011695,Genetic Interactions,Lin-Smith-2010,9
NR1D1,GJA1,0.00056666,Genetic Interactions,Lin-Smith-2010,9
NR1D1,SYT1,0.000391947,Genetic Interactions,Lin-Smith-2010,9
NR1D1,TNR,0.000688315,Genetic Interactions,Lin-Smith-2010,9
ADAMTS1,QKI,0.000372388,Genetic Interactions,Lin-Smith-2010,9
ADAMTS1,GPC5,0.000292002,Genetic Interactions,Lin-Smith-2010,9
ADAMTS1,ACSL3,0.000555381,Genetic Interactions,Lin-Smith-2010,9
ADAMTS1,RBFOX1,0.00024078,Genetic Interactions,Lin-Smith-2010,9
ADAMTS1,PTPRZ1,0.000511638,Genetic Interactions,Lin-Smith-2010,9
ADAMTS1,SOX2,0.000453047,Genetic Interactions,Lin-Smith-2010,9
ADAMTS1,A1CF,0.000461981,Genetic Interactions,Lin-Smith-2010,9
CLOCK,PTN,0.000844734,Genetic Interactions,Lin-Smith-2010,9
CLOCK,TMEM47,0.001587225,Genetic Interactions,Lin-Smith-2010,9
CLOCK,GJA3,0.001600156,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,QKI,0.16574228,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
PTPRZ1,PTN,0.22314082,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
PTPRZ1,VEGFA,0.0595026,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
SOX2,MSI2,0.25282338,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
GOPC,CSPG5,0.4396807,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
RBFOX2,QKI,0.21892361,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
RBFOX2,RBFOX1,0.23192641,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
GJA3,GJA1,0.3418184,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
SV2C,SYT1,0.4030227,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
PTPRB,PTN,0.24975018,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
